State_Name,District_Name,Crop_Year,Season,Crop,Area,Production,Crop_original
maharashtra,wardha,2002,rabi,rapeseed &mustard,100.0,10.0,Rapeseed &Mustard
maharashtra,wardha,2002,rabi,sesamum,100.0,10.0,Sesamum
maharashtra,wardha,2002,rabi,wheat,19900.0,24100.0,Wheat
maharashtra,wardha,2002,summer,groundnut,400.0,800.0,Groundnut
maharashtra,wardha,2002,whole year,sugarcane,3900.0,232000.0,Sugarcane
maharashtra,wardha,2003,kharif,pigeon peas,52600.0,73700.0,Arhar/Tur
maharashtra,wardha,2003,kharif,cotton,111300.0,149900.0,Cotton(lint)
maharashtra,wardha,2003,kharif,groundnut,1500.0,1200.0,Groundnut
maharashtra,wardha,2003,kharif,jowar,29800.0,29300.0,Jowar
maharashtra,wardha,2003,kharif,mung bean,1100.0,600.0,Moong(Green Gram)
maharashtra,wardha,2003,kharif,other kharif pulses,800.0,200.0,Other Kharif pulses
maharashtra,wardha,2003,kharif,other oilseeds,100.0,0.0,other oilseeds
maharashtra,wardha,2003,kharif,rice,300.0,200.0,Rice
maharashtra,wardha,2003,kharif,sesamum,600.0,100.0,Sesamum
maharashtra,wardha,2003,kharif,small millets,100.0,0.0,Small millets
maharashtra,wardha,2003,kharif,soyabean,173800.0,253900.0,Soyabean
maharashtra,wardha,2003,kharif,urad,800.0,400.0,Urad
maharashtra,wardha,2003,rabi,chickpea,31000.0,19600.0,Gram
maharashtra,wardha,2003,rabi,jowar,500.0,200.0,Jowar
maharashtra,wardha,2003,rabi,linseed,200.0,100.0,Linseed
maharashtra,wardha,2003,rabi,other rabi pulses,300.0,100.0,Other  Rabi pulses
maharashtra,wardha,2003,rabi,rapeseed &mustard,100.0,0.0,Rapeseed &Mustard
maharashtra,wardha,2003,rabi,wheat,20700.0,25000.0,Wheat
maharashtra,wardha,2003,summer,groundnut,600.0,700.0,Groundnut
maharashtra,wardha,2003,whole year,banana,100.0,5570.0,Banana
maharashtra,wardha,2003,whole year,grapes,11.0,295.0,Grapes
maharashtra,wardha,2003,whole year,mango,1258.0,2330.0,Mango
maharashtra,wardha,2003,whole year,onion,293.0,3654.0,Onion
maharashtra,wardha,2003,whole year,sugarcane,2900.0,171700.0,Sugarcane
maharashtra,wardha,2003,whole year,tomato,536.0,1706.0,Tomato
maharashtra,wardha,2004,kharif,pigeon peas,52500.0,44100.0,Arhar/Tur
maharashtra,wardha,2004,kharif,groundnut,1500.0,900.0,Groundnut
maharashtra,wardha,2004,kharif,jowar,25200.0,22600.0,Jowar
maharashtra,wardha,2004,kharif,mung bean,900.0,500.0,Moong(Green Gram)
maharashtra,wardha,2004,kharif,other kharif pulses,300.0,100.0,Other Kharif pulses
maharashtra,wardha,2004,kharif,other oilseeds,100.0,,other oilseeds
maharashtra,wardha,2004,kharif,rice,200.0,200.0,Rice
maharashtra,wardha,2004,kharif,sesamum,500.0,100.0,Sesamum
maharashtra,wardha,2004,kharif,urad,600.0,200.0,Urad
maharashtra,wardha,2004,rabi,chickpea,21300.0,11000.0,Gram
maharashtra,wardha,2004,rabi,jowar,600.0,200.0,Jowar
maharashtra,wardha,2004,rabi,linseed,100.0,100.0,Linseed
maharashtra,wardha,2004,rabi,other rabi pulses,200.0,100.0,Other  Rabi pulses
maharashtra,wardha,2004,rabi,rapeseed &mustard,100.0,0.0,Rapeseed &Mustard
maharashtra,wardha,2004,rabi,soyabean,195500.0,202000.0,Soyabean
maharashtra,wardha,2004,rabi,sunflower,200.0,100.0,Sunflower
maharashtra,wardha,2004,rabi,wheat,15500.0,18100.0,Wheat
maharashtra,wardha,2004,summer,groundnut,1100.0,1400.0,Groundnut
maharashtra,wardha,2004,whole year,cotton,99800.0,128800.0,Cotton(lint)
maharashtra,wardha,2004,whole year,sugarcane,1600.0,72000.0,Sugarcane
maharashtra,wardha,2005,kharif,pigeon peas,52400.0,53100.0,Arhar/Tur
maharashtra,wardha,2005,kharif,castor seed,100.0,100.0,Castor seed
maharashtra,wardha,2005,kharif,cotton,80100.0,87700.0,Cotton(lint)
maharashtra,wardha,2005,kharif,groundnut,1400.0,1200.0,Groundnut
maharashtra,wardha,2005,kharif,mung bean,600.0,200.0,Moong(Green Gram)
maharashtra,wardha,2005,kharif,rice,200.0,200.0,Rice
maharashtra,wardha,2005,kharif,sesamum,400.0,100.0,Sesamum
maharashtra,wardha,2005,kharif,soyabean,214700.0,233900.0,Soyabean
maharashtra,wardha,2005,kharif,sugarcane,1600.0,88500.0,Sugarcane
maharashtra,wardha,2005,kharif,urad,300.0,300.0,Urad
maharashtra,wardha,2005,rabi,chickpea,25900.0,13800.0,Gram
maharashtra,wardha,2005,rabi,linseed,100.0,100.0,Linseed
maharashtra,wardha,2005,rabi,rapeseed &mustard,100.0,100.0,Rapeseed &Mustard
maharashtra,wardha,2005,rabi,sunflower,1000.0,600.0,Sunflower
maharashtra,wardha,2005,rabi,wheat,19000.0,24000.0,Wheat
maharashtra,wardha,2005,summer,groundnut,1900.0,2200.0,Groundnut
maharashtra,wardha,2006,kharif,pigeon peas,60100.0,34100.0,Arhar/Tur
maharashtra,wardha,2006,kharif,castor seed,100.0,40.0,Castor seed
maharashtra,wardha,2006,kharif,cotton,83900.0,111900.0,Cotton(lint)
maharashtra,wardha,2006,kharif,groundnut,1600.0,1700.0,Groundnut
maharashtra,wardha,2006,kharif,jowar,15600.0,13300.0,Jowar
maharashtra,wardha,2006,kharif,maize,100.0,200.0,Maize
maharashtra,wardha,2006,kharif,mung bean,600.0,500.0,Moong(Green Gram)
maharashtra,wardha,2006,kharif,rice,100.0,100.0,Rice
maharashtra,wardha,2006,kharif,sesamum,400.0,100.0,Sesamum
maharashtra,wardha,2006,kharif,soyabean,230500.0,277800.0,Soyabean
maharashtra,wardha,2006,kharif,urad,300.0,100.0,Urad
maharashtra,wardha,2006,rabi,chickpea,30900.0,16900.0,Gram
maharashtra,wardha,2006,rabi,jowar,500.0,200.0,Jowar
maharashtra,wardha,2006,rabi,linseed,100.0,100.0,Linseed
maharashtra,wardha,2006,rabi,rapeseed &mustard,100.0,40.0,Rapeseed &Mustard
maharashtra,wardha,2006,rabi,sunflower,1200.0,700.0,Sunflower
maharashtra,wardha,2006,rabi,wheat,25300.0,37500.0,Wheat
maharashtra,wardha,2006,summer,groundnut,2100.0,2700.0,Groundnut
maharashtra,wardha,2007,kharif,pigeon peas,672.0,692.0,Arhar/Tur
maharashtra,wardha,2007,kharif,castor seed,4.0,1.0,Castor seed
maharashtra,wardha,2007,kharif,cotton,807.0,1551.0,Cotton(lint)
maharashtra,wardha,2007,kharif,groundnut,11.0,8.0,Groundnut
maharashtra,wardha,2007,kharif,jowar,104.0,78.0,Jowar
maharashtra,wardha,2007,kharif,maize,1.0,3.0,Maize
maharashtra,wardha,2007,kharif,mung bean,6.0,3.0,Moong(Green Gram)
maharashtra,wardha,2007,kharif,rice,1.0,1.0,Rice
maharashtra,wardha,2007,kharif,sesamum,2.0,1.0,Sesamum
maharashtra,wardha,2007,kharif,soyabean,2292.0,3053.0,Soyabean
maharashtra,wardha,2007,kharif,urad,3.0,1.0,Urad
maharashtra,wardha,2007,rabi,chickpea,382.0,272.0,Gram
maharashtra,wardha,2007,rabi,jowar,6.0,3.0,Jowar
maharashtra,wardha,2007,rabi,linseed,1.0,1.0,Linseed
maharashtra,wardha,2007,rabi,rapeseed &mustard,1.0,1.0,Rapeseed &Mustard
maharashtra,wardha,2007,rabi,sunflower,10.0,8.0,Sunflower
maharashtra,wardha,2007,summer,groundnut,27.0,41.0,Groundnut
maharashtra,wardha,2007,whole year,sugarcane,55.0,3192.0,Sugarcane
maharashtra,wardha,2008,kharif,pigeon peas,62900.0,40200.0,Arhar/Tur
maharashtra,wardha,2008,kharif,castor seed,200.0,100.0,Castor seed
maharashtra,wardha,2008,kharif,cotton,68500.0,83800.0,Cotton(lint)
maharashtra,wardha,2008,kharif,groundnut,600.0,400.0,Groundnut
maharashtra,wardha,2008,kharif,jowar,4300.0,1500.0,Jowar
maharashtra,wardha,2008,kharif,maize,100.0,200.0,Maize
maharashtra,wardha,2008,kharif,mung bean,500.0,200.0,Moong(Green Gram)
maharashtra,wardha,2008,kharif,sesamum,100.0,100.0,Sesamum
maharashtra,wardha,2008,kharif,soyabean,249900.0,146100.0,Soyabean
maharashtra,wardha,2008,kharif,sugarcane,1900.0,72300.0,Sugarcane
maharashtra,wardha,2008,kharif,urad,200.0,100.0,Urad
maharashtra,wardha,2008,rabi,chickpea,16800.0,9000.0,Gram
maharashtra,wardha,2008,rabi,jowar,300.0,100.0,Jowar
maharashtra,wardha,2008,rabi,sunflower,200.0,100.0,Sunflower
maharashtra,wardha,2008,rabi,wheat,19200.0,25000.0,Wheat
maharashtra,wardha,2008,whole year,sugarcane,1900.0,72300.0,Sugarcane
maharashtra,wardha,2009,kharif,pigeon peas,63300.0,21100.0,Arhar/Tur
maharashtra,wardha,2009,kharif,castor seed,100.0,25.0,Castor seed
maharashtra,wardha,2009,kharif,cotton,145400.0,198900.0,Cotton(lint)
maharashtra,wardha,2009,kharif,groundnut,200.0,100.0,Groundnut
maharashtra,wardha,2009,kharif,jowar,3700.0,1700.0,Jowar
maharashtra,wardha,2009,kharif,mung bean,300.0,200.0,Moong(Green Gram)
maharashtra,wardha,2009,kharif,sesamum,100.0,30.0,Sesamum
maharashtra,wardha,2009,kharif,soyabean,178900.0,104000.0,Soyabean
maharashtra,wardha,2009,kharif,sugarcane,1800.0,148600.0,Sugarcane
maharashtra,wardha,2009,kharif,urad,100.0,100.0,Urad
maharashtra,wardha,2009,rabi,chickpea,26600.0,14200.0,Gram
maharashtra,wardha,2009,rabi,jowar,1300.0,700.0,Jowar
maharashtra,wardha,2009,rabi,linseed,100.0,26.0,Linseed
maharashtra,wardha,2009,rabi,wheat,23500.0,32400.0,Wheat
maharashtra,wardha,2010,kharif,pigeon peas,71500.0,76600.0,Arhar/Tur
maharashtra,wardha,2010,kharif,cotton,190600.0,263000.0,Cotton(lint)
maharashtra,wardha,2010,kharif,groundnut,200.0,100.0,Groundnut
maharashtra,wardha,2010,kharif,jowar,3100.0,1500.0,Jowar
maharashtra,wardha,2010,kharif,mung bean,200.0,100.0,Moong(Green Gram)
maharashtra,wardha,2010,kharif,soyabean,137800.0,151600.0,Soyabean
maharashtra,wardha,2010,kharif,sugarcane,2000.0,136800.0,Sugarcane
maharashtra,wardha,2010,kharif,urad,100.0,80.0,Urad
maharashtra,wardha,2010,rabi,chickpea,27600.0,21200.0,Gram
maharashtra,wardha,2010,rabi,jowar,1200.0,700.0,Jowar
maharashtra,wardha,2010,rabi,linseed,100.0,28.0,Linseed
maharashtra,wardha,2010,rabi,sunflower,100.0,100.0,Sunflower
maharashtra,wardha,2010,rabi,wheat,29500.0,49000.0,Wheat
maharashtra,wardha,2011,kharif,pigeon peas,68900.0,67600.0,Arhar/Tur
maharashtra,wardha,2011,kharif,cotton,178400.0,336700.0,Cotton(lint)
maharashtra,wardha,2011,kharif,groundnut,200.0,200.0,Groundnut
maharashtra,wardha,2011,kharif,jowar,3200.0,2300.0,Jowar
maharashtra,wardha,2011,kharif,maize,100.0,100.0,Maize
maharashtra,wardha,2011,kharif,mung bean,400.0,100.0,Moong(Green Gram)
maharashtra,wardha,2011,kharif,other kharif pulses,100.0,30.0,Other Kharif pulses
maharashtra,wardha,2011,kharif,sesamum,200.0,100.0,Sesamum
maharashtra,wardha,2011,kharif,soyabean,173000.0,150600.0,Soyabean
maharashtra,wardha,2011,kharif,urad,200.0,100.0,Urad
maharashtra,wardha,2011,rabi,chickpea,28000.0,19900.0,Gram
maharashtra,wardha,2011,rabi,jowar,600.0,300.0,Jowar
maharashtra,wardha,2011,rabi,other rabi pulses,200.0,100.0,Other  Rabi pulses
maharashtra,wardha,2011,rabi,rapeseed &mustard,100.0,40.0,Rapeseed &Mustard
maharashtra,wardha,2011,rabi,wheat,23100.0,34400.0,Wheat
maharashtra,wardha,2011,summer,groundnut,2600.0,3700.0,Groundnut
maharashtra,wardha,2011,whole year,sugarcane,3700.0,244300.0,Sugarcane
maharashtra,wardha,2012,kharif,pigeon peas,66500.0,79300.0,Arhar/Tur
maharashtra,wardha,2012,kharif,cotton,172400.0,324900.0,Cotton(lint)
maharashtra,wardha,2012,kharif,groundnut,200.0,100.0,Groundnut
maharashtra,wardha,2012,kharif,jowar,4000.0,3500.0,Jowar
maharashtra,wardha,2012,kharif,mung bean,200.0,100.0,Moong(Green Gram)
maharashtra,wardha,2012,kharif,soyabean,176700.0,188700.0,Soyabean
maharashtra,wardha,2012,kharif,urad,400.0,300.0,Urad
maharashtra,wardha,2012,rabi,chickpea,30000.0,27800.0,Gram
maharashtra,wardha,2012,rabi,jowar,800.0,800.0,Jowar
maharashtra,wardha,2012,rabi,wheat,23700.0,36000.0,Wheat
maharashtra,wardha,2012,summer,groundnut,2600.0,3800.0,Groundnut
maharashtra,wardha,2012,whole year,sugarcane,2100.0,180200.0,Sugarcane
maharashtra,wardha,2013,kharif,pigeon peas,70600.0,47600.0,Arhar/Tur
maharashtra,wardha,2013,kharif,cotton,176900.0,254500.0,Cotton(lint)
maharashtra,wardha,2013,kharif,groundnut,200.0,70.0,Groundnut
maharashtra,wardha,2013,kharif,jowar,3000.0,700.0,Jowar
maharashtra,wardha,2013,kharif,mung bean,200.0,100.0,Moong(Green Gram)
maharashtra,wardha,2013,kharif,soyabean,185600.0,121700.0,Soyabean
maharashtra,wardha,2013,kharif,urad,300.0,100.0,Urad
maharashtra,wardha,2013,rabi,chickpea,36400.0,27500.0,Gram
maharashtra,wardha,2013,rabi,jowar,3500.0,2200.0,Jowar
maharashtra,wardha,2013,rabi,wheat,25700.0,33700.0,Wheat
maharashtra,wardha,2013,summer,groundnut,3600.0,5510.0,Groundnut
maharashtra,wardha,2013,summer,maize,500.0,500.0,Maize
maharashtra,wardha,2013,whole year,sugarcane,3200.0,187500.0,Sugarcane
maharashtra,wardha,2014,kharif,pigeon peas,72800.0,19200.0,Arhar/Tur
maharashtra,wardha,2014,kharif,cotton,207700.0,184600.0,Cotton(lint)
maharashtra,wardha,2014,kharif,groundnut,200.0,100.0,Groundnut
maharashtra,wardha,2014,kharif,jowar,4000.0,1700.0,Jowar
maharashtra,wardha,2014,kharif,mung bean,100.0,,Moong(Green Gram)
maharashtra,wardha,2014,kharif,soyabean,154200.0,67100.0,Soyabean
maharashtra,wardha,2014,rabi,chickpea,31000.0,24400.0,Gram
maharashtra,wardha,2014,rabi,jowar,2400.0,1100.0,Jowar
maharashtra,wardha,2014,rabi,safflower,100.0,,Safflower
maharashtra,wardha,2014,rabi,wheat,13700.0,19900.0,Wheat
maharashtra,wardha,2014,summer,groundnut,5900.0,10200.0,Groundnut
maharashtra,wardha,2014,summer,maize,1000.0,1000.0,Maize
maharashtra,wardha,2014,whole year,sugarcane,3100.0,201800.0,Sugarcane
maharashtra,washim,1999,kharif,pigeon peas,38100.0,46800.0,Arhar/Tur
maharashtra,washim,1999,kharif,bajra,2700.0,1400.0,Bajra
maharashtra,washim,1999,kharif,cotton,119900.0,106700.0,Cotton(lint)
maharashtra,washim,1999,kharif,groundnut,400.0,300.0,Groundnut
maharashtra,washim,1999,kharif,jowar,71600.0,96100.0,Jowar
maharashtra,washim,1999,kharif,maize,100.0,100.0,Maize
maharashtra,washim,1999,kharif,mung bean,50700.0,25000.0,Moong(Green Gram)
maharashtra,washim,1999,kharif,niger seed,100.0,0.0,Niger seed
maharashtra,washim,1999,kharif,other kharif pulses,700.0,300.0,Other Kharif pulses
maharashtra,washim,1999,kharif,rice,1900.0,1200.0,Rice
maharashtra,washim,1999,kharif,sesamum,2400.0,2100.0,Sesamum
maharashtra,washim,1999,kharif,soyabean,76900.0,187900.0,Soyabean
maharashtra,washim,1999,kharif,sunflower,500.0,200.0,Sunflower
maharashtra,washim,1999,kharif,urad,59300.0,29900.0,Urad
maharashtra,washim,1999,rabi,chickpea,22500.0,16500.0,Gram
maharashtra,washim,1999,rabi,jowar,1600.0,1000.0,Jowar
maharashtra,washim,1999,rabi,other rabi pulses,100.0,0.0,Other  Rabi pulses
maharashtra,washim,1999,rabi,safflower,13500.0,8000.0,Safflower
maharashtra,washim,1999,rabi,sesamum,100.0,0.0,Sesamum
maharashtra,washim,1999,rabi,sunflower,7700.0,4500.0,Sunflower
maharashtra,washim,1999,rabi,wheat,17600.0,19300.0,Wheat
maharashtra,washim,1999,summer,groundnut,700.0,800.0,Groundnut
maharashtra,washim,1999,whole year,sugarcane,1800.0,168300.0,Sugarcane
maharashtra,washim,2000,kharif,pigeon peas,41700.0,34300.0,Arhar/Tur
maharashtra,washim,2000,kharif,bajra,2500.0,1500.0,Bajra
maharashtra,washim,2000,kharif,castor seed,100.0,10.0,Castor seed
maharashtra,washim,2000,kharif,cotton,105700.0,53500.0,Cotton(lint)
maharashtra,washim,2000,kharif,groundnut,400.0,200.0,Groundnut
maharashtra,washim,2000,kharif,jowar,66800.0,79900.0,Jowar
maharashtra,washim,2000,kharif,maize,100.0,100.0,Maize
maharashtra,washim,2000,kharif,mung bean,50900.0,18600.0,Moong(Green Gram)
maharashtra,washim,2000,kharif,niger seed,100.0,100.0,Niger seed
maharashtra,washim,2000,kharif,other kharif pulses,11500.0,4100.0,Other Kharif pulses
maharashtra,washim,2000,kharif,rice,2000.0,800.0,Rice
maharashtra,washim,2000,kharif,sesamum,2400.0,600.0,Sesamum
maharashtra,washim,2000,kharif,small millets,700.0,400.0,Small millets
maharashtra,washim,2000,kharif,soyabean,81900.0,86900.0,Soyabean
maharashtra,washim,2000,kharif,sunflower,400.0,200.0,Sunflower
maharashtra,washim,2000,kharif,urad,61000.0,26800.0,Urad
maharashtra,washim,2000,rabi,chickpea,17700.0,7300.0,Gram
maharashtra,washim,2000,rabi,jowar,1500.0,1000.0,Jowar
maharashtra,washim,2000,rabi,safflower,7300.0,2100.0,Safflower
maharashtra,washim,2000,rabi,sunflower,5400.0,3000.0,Sunflower
maharashtra,washim,2000,rabi,wheat,12800.0,12400.0,Wheat
maharashtra,washim,2000,summer,groundnut,500.0,300.0,Groundnut
maharashtra,washim,2000,summer,sunflower,100.0,100.0,Sunflower
maharashtra,washim,2000,whole year,sugarcane,2800.0,186900.0,Sugarcane
maharashtra,washim,2001,kharif,pigeon peas,40100.0,31700.0,Arhar/Tur
maharashtra,washim,2001,kharif,bajra,2300.0,800.0,Bajra
maharashtra,washim,2001,kharif,castor seed,100.0,10.0,Castor seed
maharashtra,washim,2001,kharif,cotton,98200.0,88400.0,Cotton(lint)
maharashtra,washim,2001,kharif,groundnut,200.0,200.0,Groundnut
maharashtra,washim,2001,kharif,jowar,66300.0,80800.0,Jowar
maharashtra,washim,2001,kharif,maize,100.0,300.0,Maize
maharashtra,washim,2001,kharif,mung bean,49900.0,34200.0,Moong(Green Gram)
maharashtra,washim,2001,kharif,other kharif pulses,5400.0,1400.0,Other Kharif pulses
maharashtra,washim,2001,kharif,rice,1300.0,1300.0,Rice
maharashtra,washim,2001,kharif,sesamum,1800.0,600.0,Sesamum
maharashtra,washim,2001,kharif,small millets,400.0,200.0,Small millets
maharashtra,washim,2001,kharif,soyabean,83300.0,124200.0,Soyabean
maharashtra,washim,2001,kharif,sunflower,400.0,100.0,Sunflower
maharashtra,washim,2001,kharif,urad,60100.0,47300.0,Urad
maharashtra,washim,2001,rabi,chickpea,29100.0,21400.0,Gram
maharashtra,washim,2001,rabi,jowar,1300.0,1400.0,Jowar
maharashtra,washim,2001,rabi,safflower,5200.0,2400.0,Safflower
maharashtra,washim,2001,rabi,sunflower,3700.0,1900.0,Sunflower
maharashtra,washim,2001,rabi,wheat,15100.0,21300.0,Wheat
maharashtra,washim,2001,summer,groundnut,100.0,100.0,Groundnut
maharashtra,washim,2001,summer,sunflower,100.0,200.0,Sunflower
maharashtra,washim,2001,whole year,sugarcane,2400.0,142500.0,Sugarcane
maharashtra,washim,2002,kharif,pigeon peas,41200.0,38400.0,Arhar/Tur
maharashtra,washim,2002,kharif,bajra,2400.0,1500.0,Bajra
maharashtra,washim,2002,kharif,castor seed,100.0,10.0,Castor seed
maharashtra,washim,2002,kharif,cotton,86000.0,72600.0,Cotton(lint)
maharashtra,washim,2002,kharif,groundnut,100.0,100.0,Groundnut
maharashtra,washim,2002,kharif,jowar,62700.0,73900.0,Jowar
maharashtra,washim,2002,kharif,maize,100.0,200.0,Maize
maharashtra,washim,2002,kharif,mung bean,55600.0,26700.0,Moong(Green Gram)
maharashtra,washim,2002,kharif,other kharif pulses,400.0,100.0,Other Kharif pulses
maharashtra,washim,2002,kharif,rice,1100.0,700.0,Rice
maharashtra,washim,2002,kharif,sesamum,1900.0,400.0,Sesamum
maharashtra,washim,2002,kharif,soyabean,91100.0,117700.0,Soyabean
maharashtra,washim,2002,kharif,sunflower,200.0,100.0,Sunflower
maharashtra,washim,2002,kharif,urad,58600.0,36700.0,Urad
maharashtra,washim,2002,rabi,chickpea,32800.0,22500.0,Gram
maharashtra,washim,2002,rabi,jowar,900.0,700.0,Jowar
maharashtra,washim,2002,rabi,safflower,3000.0,1800.0,Safflower
maharashtra,washim,2002,rabi,sunflower,1800.0,900.0,Sunflower
maharashtra,washim,2002,rabi,wheat,16300.0,20900.0,Wheat
maharashtra,washim,2002,summer,groundnut,100.0,200.0,Groundnut
maharashtra,washim,2002,whole year,sugarcane,1100.0,55000.0,Sugarcane
maharashtra,washim,2003,kharif,pigeon peas,44300.0,39400.0,Arhar/Tur
maharashtra,washim,2003,kharif,bajra,2000.0,900.0,Bajra
maharashtra,washim,2003,kharif,cotton,75200.0,62500.0,Cotton(lint)
maharashtra,washim,2003,kharif,groundnut,100.0,100.0,Groundnut
maharashtra,washim,2003,kharif,jowar,59300.0,77200.0,Jowar
maharashtra,washim,2003,kharif,maize,100.0,200.0,Maize
maharashtra,washim,2003,kharif,mung bean,50600.0,29800.0,Moong(Green Gram)
maharashtra,washim,2003,kharif,other kharif pulses,200.0,100.0,Other Kharif pulses
maharashtra,washim,2003,kharif,other oilseeds,100.0,0.0,other oilseeds
maharashtra,washim,2003,kharif,rice,900.0,300.0,Rice
maharashtra,washim,2003,kharif,sesamum,1700.0,500.0,Sesamum
maharashtra,washim,2003,kharif,small millets,100.0,100.0,Small millets
maharashtra,washim,2003,kharif,soyabean,113300.0,153900.0,Soyabean
maharashtra,washim,2003,kharif,sunflower,200.0,100.0,Sunflower
maharashtra,washim,2003,kharif,urad,56600.0,38700.0,Urad
maharashtra,washim,2003,rabi,chickpea,29200.0,19300.0,Gram
maharashtra,washim,2003,rabi,jowar,700.0,500.0,Jowar
maharashtra,washim,2003,rabi,safflower,2600.0,1400.0,Safflower
maharashtra,washim,2003,rabi,sunflower,1000.0,400.0,Sunflower
maharashtra,washim,2003,rabi,wheat,11900.0,14100.0,Wheat
maharashtra,washim,2003,summer,groundnut,100.0,100.0,Groundnut
